,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Phase,Phase_compressed,Production
3051,2021-12-07 09:21:34,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
12612,2021-12-07 09:21:35,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3052,2021-12-07 09:21:37,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3053,2021-12-07 09:21:40,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
12613,2021-12-07 09:21:41,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3054,2021-12-07 09:21:43,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3055,2021-12-07 09:21:45,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3056,2021-12-07 09:21:47,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3057,2021-12-07 09:21:49,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3058,2021-12-07 09:21:50,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
12614,2021-12-07 09:21:51,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3059,2021-12-07 09:21:53,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
12169,2021-12-07 09:21:54,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3060,2021-12-07 09:21:55,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3061,2021-12-07 09:21:57,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3062,2021-12-07 09:22:00,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
12615,2021-12-07 09:22:01,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3063,2021-12-07 09:22:03,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3064,2021-12-07 09:22:05,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3065,2021-12-07 09:22:07,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3066,2021-12-07 09:22:09,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3067,2021-12-07 09:22:11,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3068,2021-12-07 09:22:13,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
12170,2021-12-07 09:22:14,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3069,2021-12-07 09:22:15,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3070,2021-12-07 09:22:17,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3071,2021-12-07 09:22:19,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3072,2021-12-07 09:22:21,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3073,2021-12-07 09:22:23,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3074,2021-12-07 09:22:25,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3075,2021-12-07 09:22:27,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
11863,2021-12-07 09:22:28,0.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1620.0,14.0,0.0,0.0,0,21.0,5.0,1.0
3076,2021-12-07 09:22:29,0.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,3240.0,28.0,0.0,0.0,0,21.0,5.0,1.0
3077,2021-12-07 09:22:31,0.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
11864,2021-12-07 09:22:32,0.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,6323.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3078,2021-12-07 09:22:34,0.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,12646.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3079,2021-12-07 09:22:35,0.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,16.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3080,2021-12-07 09:22:37,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2300.0,6001.0,0.0,0.0,0,21.0,5.0,1.0
3081,2021-12-07 09:22:39,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2137.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3082,2021-12-07 09:22:41,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2300.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3083,2021-12-07 09:22:43,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3084,2021-12-07 09:22:45,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3085,2021-12-07 09:22:47,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2989.5,5999.5,0.0,0.0,0,21.0,5.0,1.0
12171,2021-12-07 09:22:48,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5979.0,5999.0,0.0,0.0,0,21.0,5.0,1.0
3086,2021-12-07 09:22:49,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,5999.0,0.0,0.0,0,21.0,5.0,1.0
3087,2021-12-07 09:22:51,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5519.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3088,2021-12-07 09:22:53,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,5999.0,0.0,0.0,0,21.0,5.0,1.0
3089,2021-12-07 09:22:55,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3090,2021-12-07 09:22:57,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3091,2021-12-07 09:22:59,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,149.0,5999.0,0.0,0.0,0,21.0,5.0,1.0
3092,2021-12-07 09:23:01,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3093,2021-12-07 09:23:03,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2300.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3094,2021-12-07 09:23:05,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,467.0,5999.0,0.0,0.0,0,21.0,5.0,1.0
3095,2021-12-07 09:23:07,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,233.5,5999.5,0.0,0.0,0,21.0,5.0,1.0
12172,2021-12-07 09:23:08,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3096,2021-12-07 09:23:09,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3097,2021-12-07 09:23:11,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3098,2021-12-07 09:23:13,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6000.0,0.0,0.0,0,21.0,5.0,1.0
3099,2021-12-07 09:23:15,1.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5562.0,5999.0,0.0,0.0,0,21.0,5.0,1.0
3100,2021-12-07 09:23:17,0.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,-30536.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3101,2021-12-07 09:23:19,0.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,30000.0,484.0,0.0,0.0,0,21.0,5.0,1.0
3102,2021-12-07 09:23:21,0.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3103,2021-12-07 09:23:23,0.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,-32590.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3104,2021-12-07 09:23:25,0.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,1.0,0.0,0.0,0,21.0,5.0,1.0
13379,2021-12-07 09:23:27,0.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,155.0,2300.5,0.0,0.0,0,21.0,5.0,1.0
3105,2021-12-07 09:23:28,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3106,2021-12-07 09:23:29,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,207.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3107,2021-12-07 09:23:31,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3108,2021-12-07 09:23:33,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,309.0,4602.0,0.0,0.0,0,21.0,5.0,1.0
3109,2021-12-07 09:23:35,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3110,2021-12-07 09:23:37,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3111,2021-12-07 09:23:39,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,3551.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
12032,2021-12-07 09:23:41,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1930.5,4599.5,0.0,0.0,0,21.0,5.0,1.0
3112,2021-12-07 09:23:42,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3113,2021-12-07 09:23:43,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3114,2021-12-07 09:23:45,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5542.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3115,2021-12-07 09:23:48,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3116,2021-12-07 09:23:49,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3117,2021-12-07 09:23:51,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5427.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3118,2021-12-07 09:23:53,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3119,2021-12-07 09:23:55,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3120,2021-12-07 09:23:57,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2879.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3121,2021-12-07 09:23:59,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3122,2021-12-07 09:24:01,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
12616,2021-12-07 09:24:02,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3123,2021-12-07 09:24:03,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5600.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3124,2021-12-07 09:24:05,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3125,2021-12-07 09:24:08,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3126,2021-12-07 09:24:09,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,3761.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3127,2021-12-07 09:24:11,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3128,2021-12-07 09:24:13,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3129,2021-12-07 09:24:15,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,4440.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3130,2021-12-07 09:24:17,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3131,2021-12-07 09:24:19,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3132,2021-12-07 09:24:21,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.5,0.0,0.0,0,21.0,5.0,1.0
12617,2021-12-07 09:24:22,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3133,2021-12-07 09:24:23,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3134,2021-12-07 09:24:25,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3135,2021-12-07 09:24:27,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3136,2021-12-07 09:24:29,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3137,2021-12-07 09:24:31,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3138,2021-12-07 09:24:33,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,207.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3139,2021-12-07 09:24:35,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3140,2021-12-07 09:24:37,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,207.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3141,2021-12-07 09:24:39,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3142,2021-12-07 09:24:41,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.5,0.0,0.0,0,21.0,5.0,1.0
12618,2021-12-07 09:24:42,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3143,2021-12-07 09:24:43,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3144,2021-12-07 09:24:45,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3145,2021-12-07 09:24:47,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
12033,2021-12-07 09:24:48,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.5,0.0,0.0,0,21.0,5.0,1.0
3146,2021-12-07 09:24:49,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3147,2021-12-07 09:24:51,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3148,2021-12-07 09:24:53,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3149,2021-12-07 09:24:55,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
13231,2021-12-07 09:24:56,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3150,2021-12-07 09:24:57,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3151,2021-12-07 09:24:59,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3152,2021-12-07 09:25:02,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3153,2021-12-07 09:25:03,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3154,2021-12-07 09:25:05,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3155,2021-12-07 09:25:07,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3156,2021-12-07 09:25:09,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3157,2021-12-07 09:25:11,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3158,2021-12-07 09:25:13,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.0,0.0,0.0,0,21.0,5.0,1.0
3159,2021-12-07 09:25:15,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4599.5,0.0,0.0,0,21.0,5.0,1.0
12173,2021-12-07 09:25:16,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,310.0,4600.0,0.0,0.0,0,21.0,5.0,1.0
3160,2021-12-07 09:25:17,0.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,-30536.0,0.0,0.0,0.0,0,21.0,5.0,1.0
3161,2021-12-07 09:25:19,0.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,12218.0,0.0,0.0,0.0,0,21.0,5.0,1.0
