,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Production
12898,2022-02-22 18:59:58,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
21836,2022-02-22 18:59:59,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13779,2022-02-22 19:30:03,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
23085,2022-02-22 19:30:04,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13780,2022-02-22 19:30:05,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25709,2022-02-22 19:30:06,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13781,2022-02-22 19:30:07,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13782,2022-02-22 19:30:10,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13783,2022-02-22 19:30:11,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13784,2022-02-22 19:30:13,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13785,2022-02-22 19:30:16,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13786,2022-02-22 19:30:17,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13787,2022-02-22 19:30:19,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25710,2022-02-22 19:30:20,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13788,2022-02-22 19:30:21,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25711,2022-02-22 19:30:22,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13789,2022-02-22 19:30:23,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13790,2022-02-22 19:30:25,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13791,2022-02-22 19:30:27,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22032,2022-02-22 19:30:28,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13792,2022-02-22 19:30:30,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13793,2022-02-22 19:30:31,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13794,2022-02-22 19:30:33,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25712,2022-02-22 19:30:34,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13795,2022-02-22 19:30:36,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13796,2022-02-22 19:30:37,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13797,2022-02-22 19:30:39,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25713,2022-02-22 19:30:40,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13798,2022-02-22 19:30:41,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25714,2022-02-22 19:30:42,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13799,2022-02-22 19:30:43,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25715,2022-02-22 19:30:44,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13800,2022-02-22 19:30:45,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25716,2022-02-22 19:30:46,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13801,2022-02-22 19:30:48,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13802,2022-02-22 19:30:49,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
19540,2022-02-22 19:30:50,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13803,2022-02-22 19:30:51,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13804,2022-02-22 19:30:53,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13805,2022-02-22 19:30:56,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13806,2022-02-22 19:30:57,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13807,2022-02-22 19:30:59,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22033,2022-02-22 19:31:00,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13808,2022-02-22 19:31:03,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13809,2022-02-22 19:31:05,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25717,2022-02-22 19:31:06,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13810,2022-02-22 19:31:07,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13811,2022-02-22 19:31:09,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
19541,2022-02-22 19:31:10,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13812,2022-02-22 19:31:11,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25718,2022-02-22 19:31:12,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13813,2022-02-22 19:31:13,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25719,2022-02-22 19:31:14,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13814,2022-02-22 19:31:16,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13815,2022-02-22 19:31:17,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25720,2022-02-22 19:31:18,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13816,2022-02-22 19:31:19,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13817,2022-02-22 19:31:21,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13818,2022-02-22 19:31:23,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25721,2022-02-22 19:31:24,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13819,2022-02-22 19:31:25,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25722,2022-02-22 19:31:26,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13820,2022-02-22 19:31:27,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13821,2022-02-22 19:31:29,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22034,2022-02-22 19:31:30,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13822,2022-02-22 19:31:31,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22035,2022-02-22 19:31:32,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13823,2022-02-22 19:31:33,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22036,2022-02-22 19:31:34,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13824,2022-02-22 19:31:35,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25723,2022-02-22 19:31:36,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13825,2022-02-22 19:31:37,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13826,2022-02-22 19:31:39,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25724,2022-02-22 19:31:40,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13827,2022-02-22 19:31:41,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25725,2022-02-22 19:31:42,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13828,2022-02-22 19:31:43,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13829,2022-02-22 19:31:45,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13830,2022-02-22 19:31:47,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22037,2022-02-22 19:31:48,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13831,2022-02-22 19:31:50,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13832,2022-02-22 19:31:51,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13833,2022-02-22 19:31:53,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13834,2022-02-22 19:31:55,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25726,2022-02-22 19:31:56,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13835,2022-02-22 19:31:57,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25727,2022-02-22 19:31:58,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13836,2022-02-22 19:31:59,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25728,2022-02-22 19:32:00,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13837,2022-02-22 19:32:03,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13838,2022-02-22 19:32:04,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13839,2022-02-22 19:32:05,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13840,2022-02-22 19:32:07,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25729,2022-02-22 19:32:08,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13841,2022-02-22 19:32:10,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13842,2022-02-22 19:32:11,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25730,2022-02-22 19:32:12,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13843,2022-02-22 19:32:13,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13844,2022-02-22 19:32:15,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13845,2022-02-22 19:32:18,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13846,2022-02-22 19:32:19,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13847,2022-02-22 19:32:21,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13848,2022-02-22 19:32:24,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13849,2022-02-22 19:32:25,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22038,2022-02-22 19:32:26,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13850,2022-02-22 19:32:27,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22039,2022-02-22 19:32:28,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13851,2022-02-22 19:32:30,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13852,2022-02-22 19:32:31,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25731,2022-02-22 19:32:32,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13853,2022-02-22 19:32:33,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13854,2022-02-22 19:32:35,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13855,2022-02-22 19:32:37,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13856,2022-02-22 19:32:39,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
22040,2022-02-22 19:32:40,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13857,2022-02-22 19:32:41,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25732,2022-02-22 19:32:42,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13858,2022-02-22 19:32:43,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
19542,2022-02-22 19:32:44,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13859,2022-02-22 19:32:45,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25733,2022-02-22 19:32:46,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13860,2022-02-22 19:32:48,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25734,2022-02-22 19:32:49,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13861,2022-02-22 19:32:50,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13862,2022-02-22 19:32:51,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25735,2022-02-22 19:32:52,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13863,2022-02-22 19:32:53,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25736,2022-02-22 19:32:54,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13864,2022-02-22 19:32:55,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13865,2022-02-22 19:32:57,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25737,2022-02-22 19:32:58,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13866,2022-02-22 19:32:59,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13867,2022-02-22 19:33:03,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13868,2022-02-22 19:33:04,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13869,2022-02-22 19:33:05,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25738,2022-02-22 19:33:06,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13870,2022-02-22 19:33:07,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13871,2022-02-22 19:33:10,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13872,2022-02-22 19:33:11,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13873,2022-02-22 19:33:13,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
25739,2022-02-22 19:33:14,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13874,2022-02-22 19:33:15,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
13875,2022-02-22 19:33:18,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,115.0,0.0,0.0,0.0,0.0,0,0
