,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Phase,Phase_compressed,Production
2619,2021-11-26 14:30:40,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1544,2021-11-26 14:30:41,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1545,2021-11-26 14:30:42,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1546,2021-11-26 14:30:44,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1547,2021-11-26 14:30:46,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
2620,2021-11-26 14:30:48,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1548,2021-11-26 14:30:49,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1549,2021-11-26 14:30:50,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1550,2021-11-26 14:30:52,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
2835,2021-11-26 14:30:55,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1551,2021-11-26 14:30:56,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1552,2021-11-26 14:30:58,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1553,2021-11-26 14:31:00,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1554,2021-11-26 14:31:02,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1555,2021-11-26 14:31:04,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1556,2021-11-26 14:31:06,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1557,2021-11-26 14:31:09,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1558,2021-11-26 14:31:10,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1559,2021-11-26 14:31:12,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1560,2021-11-26 14:31:14,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1561,2021-11-26 14:31:16,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1562,2021-11-26 14:31:18,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
2493,2021-11-26 14:31:19,0.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,9734.5,0.0,0.0,0.0,0,21,5,1
1563,2021-11-26 14:31:20,0.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,19469.0,0.0,0.0,0.0,0,21,5,1
2494,2021-11-26 14:31:21,0.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,11453.0,0.0,0.0,0.0,0,21,5,1
1564,2021-11-26 14:31:23,0.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,3437.0,0.0,0.0,0.0,0,21,5,1
1565,2021-11-26 14:31:24,0.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,984.0,0.0,0.0,0.0,0,21,5,1
1566,2021-11-26 14:31:26,0.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1567,2021-11-26 14:31:29,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1568,2021-11-26 14:31:30,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1569,2021-11-26 14:31:32,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1570,2021-11-26 14:31:34,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1571,2021-11-26 14:31:36,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1572,2021-11-26 14:31:38,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1573,2021-11-26 14:31:40,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1574,2021-11-26 14:31:43,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1575,2021-11-26 14:31:44,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1576,2021-11-26 14:31:46,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6399.0,0.0,0.0,0,21,5,1
2621,2021-11-26 14:31:49,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1577,2021-11-26 14:31:50,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1578,2021-11-26 14:31:52,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1579,2021-11-26 14:31:54,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1580,2021-11-26 14:31:56,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1581,2021-11-26 14:31:58,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1582,2021-11-26 14:32:00,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1583,2021-11-26 14:32:03,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1584,2021-11-26 14:32:04,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,4504.0,6400.0,0.0,0.0,0,21,5,1
1585,2021-11-26 14:32:06,1.0,2.0,2.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6400.0,0.0,0.0,0,21,5,1
2534,2021-11-26 14:32:09,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1586,2021-11-26 14:32:10,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1587,2021-11-26 14:32:12,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1588,2021-11-26 14:32:14,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1589,2021-11-26 14:32:16,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1590,2021-11-26 14:32:18,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1591,2021-11-26 14:32:20,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
2622,2021-11-26 14:32:22,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1592,2021-11-26 14:32:23,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,3200.0,6399.0,0.0,0.0,0,21,5,1
1593,2021-11-26 14:32:24,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5600.0,6399.0,0.0,0.0,0,21,5,1
1594,2021-11-26 14:32:26,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
2836,2021-11-26 14:32:29,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1595,2021-11-26 14:32:30,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1596,2021-11-26 14:32:32,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1597,2021-11-26 14:32:34,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1598,2021-11-26 14:32:36,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
2682,2021-11-26 14:32:37,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1599,2021-11-26 14:32:38,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1600,2021-11-26 14:32:40,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1601,2021-11-26 14:32:43,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1602,2021-11-26 14:32:44,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6399.0,0.0,0.0,0,21,5,1
1603,2021-11-26 14:32:46,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
2837,2021-11-26 14:32:49,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1604,2021-11-26 14:32:50,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1605,2021-11-26 14:32:52,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1606,2021-11-26 14:32:54,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1607,2021-11-26 14:32:57,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1608,2021-11-26 14:32:58,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1609,2021-11-26 14:33:00,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1610,2021-11-26 14:33:03,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5600.0,6400.0,0.0,0.0,0,21,5,1
1611,2021-11-26 14:33:04,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1612,2021-11-26 14:33:06,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1613,2021-11-26 14:33:08,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1614,2021-11-26 14:33:10,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1615,2021-11-26 14:33:12,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1616,2021-11-26 14:33:14,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
2838,2021-11-26 14:33:16,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1617,2021-11-26 14:33:17,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1618,2021-11-26 14:33:18,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1619,2021-11-26 14:33:20,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
2839,2021-11-26 14:33:23,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6399.5,0.0,0.0,0,21,5,1
1620,2021-11-26 14:33:24,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1621,2021-11-26 14:33:26,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1622,2021-11-26 14:33:28,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1623,2021-11-26 14:33:30,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1624,2021-11-26 14:33:32,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1625,2021-11-26 14:33:34,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
2840,2021-11-26 14:33:36,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1626,2021-11-26 14:33:37,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.5,0.0,0.0,0,21,5,1
1627,2021-11-26 14:33:38,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1628,2021-11-26 14:33:40,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
2623,2021-11-26 14:33:43,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1629,2021-11-26 14:33:44,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1630,2021-11-26 14:33:46,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1631,2021-11-26 14:33:48,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1632,2021-11-26 14:33:50,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
2690,2021-11-26 14:33:51,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1633,2021-11-26 14:33:52,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1634,2021-11-26 14:33:54,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1635,2021-11-26 14:33:57,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1636,2021-11-26 14:33:58,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1637,2021-11-26 14:34:00,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6400.0,0.0,0.0,0,21,5,1
2624,2021-11-26 14:34:03,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1638,2021-11-26 14:34:04,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1639,2021-11-26 14:34:06,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1640,2021-11-26 14:34:08,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1641,2021-11-26 14:34:11,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1642,2021-11-26 14:34:12,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1643,2021-11-26 14:34:14,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1644,2021-11-26 14:34:17,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1645,2021-11-26 14:34:18,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1646,2021-11-26 14:34:20,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,420.0,6400.0,0.0,0.0,0,21,5,1
1647,2021-11-26 14:34:22,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
2535,2021-11-26 14:34:23,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.5,0.0,0.0,0,21,5,1
1648,2021-11-26 14:34:24,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1649,2021-11-26 14:34:26,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1650,2021-11-26 14:34:29,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1651,2021-11-26 14:34:31,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1652,2021-11-26 14:34:32,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1653,2021-11-26 14:34:34,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6400.0,0.0,0.0,0,21,5,1
1654,2021-11-26 14:34:37,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,800.0,6399.0,0.0,0.0,0,21,5,1
1655,2021-11-26 14:34:38,1.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,6400.0,0.0,0.0,0,21,5,1
1656,2021-11-26 14:34:40,0.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,5886.0,0.0,0.0,0,21,5,1
1657,2021-11-26 14:34:42,0.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,3600.0,0.0,0.0,0.0,0,21,5,1
1658,2021-11-26 14:34:45,0.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,20420.0,0.0,0.0,0.0,0,21,5,1
1659,2021-11-26 14:34:46,0.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
1660,2021-11-26 14:34:48,0.0,2.0,2.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
2495,2021-11-26 14:34:50,0.0,3.0,3.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,21,5,1
